시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
파주시,이덕규,거위,,2,10807,경기도 파주시 법원읍 갈곡리 232-7( 391),경기도 파주시 법원읍 갈곡리 232-7( 391),37.8488572160,126.9074856236,2021-07-02,
파주시,이동식,닭-토종닭,,7,10804,경기도 파주시 적성면 객현리 130(배우니안길 115),경기도 파주시 적성면 객현리 130(배우니안길 115),37.9720905921,126.9578902180,2021-07-02,
파주시,이동현,닭-토종닭,,120,10882,경기도 파주시 산남동 509,경기도 파주시 산남동 509,37.7001761165,126.6884707118,2021-07-02,
파주시,이문승,닭-토종닭,,7,10942,경기도 파주시 조리읍 대원리 262-7(문원길 217-8),경기도 파주시 조리읍 대원리 262-7(문원길 217-8),37.7248003469,126.8127485327,2021-07-02,
파주시,이병주,닭-토종닭,,4,10843,경기도 파주시 월롱면 능산리 288-1(국사봉길 78-16),경기도 파주시 월롱면 능산리 288-1(국사봉길 78-16),37.8289186837,126.7692056535,2021-07-02,
파주시,이상현,닭-토종닭,,3000,10825,경기도 파주시 법원읍 동문리 214-1(못말길 119-99),경기도 파주시 법원읍 동문리 214-1(못말길 119-99),37.8724370358,126.8602791774,2021-07-02,
파주시,이상훈,닭-토종닭,,5,10819,경기도 파주시 문산읍 당동리 159,경기도 파주시 문산읍 당동리 159,37.8634183344,126.7674440189,2021-07-02,
파주시,이시곤,관상조류-기러기,,11,10838,경기도 파주시 파주읍 봉암리 209,경기도 파주시 파주읍 봉암리 209,37.8133026912,126.8009535779,2021-07-02,
파주시,이시곤,닭-토종닭,,30,10838,경기도 파주시 파주읍 봉암리 209,경기도 파주시 파주읍 봉암리 209,37.8133026912,126.8009535779,2021-07-02,
파주시,이시형,닭-토종닭,,10,10807,경기도 파주시 법원읍 갈곡리 232-1( 397-7),경기도 파주시 법원읍 갈곡리 232-1( 397-7),37.8487968141,126.9080203287,2021-07-02,
파주시,이시형,거위,,2,10807,경기도 파주시 법원읍 갈곡리 232-1( 397-7),경기도 파주시 법원읍 갈곡리 232-1( 397-7),37.8487968141,126.9080203287,2021-07-02,
파주시,이영숙,닭-토종닭,,20,10949,경기도 파주시 조리읍 뇌조리 212-9(잔모래길 153),경기도 파주시 조리읍 뇌조리 212-9(잔모래길 153),37.7601712510,126.8179842710,2021-07-02,
파주시,이영애,닭-토종닭,,1,10830,경기도 파주시 광탄면 발랑리 298-3,경기도 파주시 광탄면 발랑리 298-3,37.8036400670,126.8928071741,2021-07-02,
파주시,이영해,닭-토종닭,,70,10860,경기도 파주시 탄현면 갈현리 454(갈현로29번길 124-5),경기도 파주시 탄현면 갈현리 454(갈현로29번길 124-5),37.7672959878,126.7185385915,2021-07-02,
파주시,이용곤,닭-토종닭,,8,10949,경기도 파주시 조리읍 뇌조리 533-1,경기도 파주시 조리읍 뇌조리 533-1,37.7703434916,126.8160976260,2021-07-02,
파주시,이욱선,닭-토종닭,,9,10867,경기도 파주시 하지석동 464-6(방촌로 88-28),경기도 파주시 하지석동 464-6(방촌로 88-28),37.7579444597,126.7356428647,2021-07-02,
파주시,이윤호,닭-토종닭,,3,10801,경기도 파주시 적성면 마지리 288-7(청송로 841),경기도 파주시 적성면 마지리 288-7(청송로 841),37.9481632711,126.9006680554,2021-07-02,
파주시,이재형,닭-토종닭,,13,10860,경기도 파주시 탄현면 갈현리 455-9,경기도 파주시 탄현면 갈현리 455-9,37.7679327816,126.7180663796,2021-07-02,
파주시,이재호,닭-토종닭,,21,10806,경기도 파주시 법원읍 웅담리 356-3(술이홀로1698번길 24),경기도 파주시 법원읍 웅담리 356-3(술이홀로1698번길 24),37.9121686311,126.8959319354,2021-07-02,
파주시,이정임,닭-토종닭,,16,10829,경기도 파주시 법원읍 삼방리 330-3(둔방이길 45-18),경기도 파주시 법원읍 삼방리 330-3(둔방이길 45-18),37.8331231428,126.8731785521,2021-07-02,
파주시,이주관,거위,,1,10847,경기도 파주시 맥금동 136-1(평화로492번길 47),경기도 파주시 맥금동 136-1(평화로492번길 47),37.7750229547,126.7299144601,2021-07-02,
파주시,이천농장1,닭-육계,,17100,10810,경기도 파주시 문산읍 이천리 178-3,경기도 파주시 문산읍 이천리 178-3,37.8710218293,126.8389493130,2021-07-02,
파주시,이천농장2,닭-육계,,17100,10810,경기도 파주시 문산읍 이천리 23-1(배머리길 356),경기도 파주시 문산읍 이천리 23-1(배머리길 356),37.8725191475,126.8418388123,2021-07-02,
파주시,이치영,닭-토종닭,,2,10818,경기도 파주시 문산읍 마정리 734(사목로 168-24),경기도 파주시 문산읍 마정리 734(사목로 168-24),37.8811689681,126.7566133095,2021-07-02,
파주시,이택모,닭-토종닭,,5,10951,경기도 파주시 광탄면 창만리 517-1,경기도 파주시 광탄면 창만리 517-1,37.7996387568,126.8584208854,2021-07-02,
파주시,이필성,닭-토종닭,,15,10863,경기도 파주시 연다산동 610(방화리길 126),경기도 파주시 연다산동 610(방화리길 126),37.7414017694,126.7037723538,2021-07-02,
파주시,이학근,닭-토종닭,,14,10955,경기도 파주시 광탄면 용미리 산 75-15(혜음로454번길 18-47),경기도 파주시 광탄면 용미리 산 75-15(혜음로454번길 18-47),37.7361845525,126.8880924322,2021-07-02,
파주시,이홍규,닭-토종닭,,50,10830,경기도 파주시 광탄면 발랑리 408-1,경기도 파주시 광탄면 발랑리 408-1,37.8135539279,126.8870233802,2021-07-02,
파주시,이흥수,닭-토종닭,,6,10944,경기도 파주시 아동동 106-14,경기도 파주시 아동동 106-14,37.7659303719,126.7934642365,2021-07-02,
파주시,이희규,닭-토종닭,,18,10947,경기도 파주시 월롱면 도내리 288-9,경기도 파주시 월롱면 도내리 288-9,37.7894483003,126.8249501035,2021-07-02,
파주시,이희찬,닭-토종닭,,50,10866,경기도 파주시 당하동 240-148(당하2길 116),경기도 파주시 당하동 240-148(당하2길 116),37.7431996914,126.7455329554,2021-07-02,
파주시,임성기,닭-토종닭,,28,10838,경기도 파주시 파주읍 봉암리 516-4(주라위길 ),경기도 파주시 파주읍 봉암리 516-4(주라위길 ),37.8155568310,126.7950706244,2021-07-02,
파주시,임수영,닭-육계,,20500,10863,경기도 파주시 연다산동 407(소라지로 138-59),경기도 파주시 연다산동 407(소라지로 138-59),37.7388949683,126.7022670276,2021-07-02,
파주시,임월순,닭-토종닭,,120,10857,경기도 파주시 탄현면 낙하리 312-5,경기도 파주시 탄현면 낙하리 312-5,37.8372028646,126.7298025975,2021-07-02,
파주시,임의섭,닭-토종닭,,35,10848,경기도 파주시 검산동 446(검산로 297),경기도 파주시 검산동 446(검산로 297),37.7972835467,126.7407805952,2021-07-02,
파주시,임의섭,거위,,3,10848,경기도 파주시 검산동 446(검산로 297),경기도 파주시 검산동 446(검산로 297),37.7972835467,126.7407805952,2021-07-02,
파주시,임정혁,닭-토종닭,,30,10830,경기도 파주시 광탄면 발랑리 221-9,경기도 파주시 광탄면 발랑리 221-9,37.7991701243,126.8989547252,2021-07-02,
파주시,임정희,닭-토종닭,,5,10804,경기도 파주시 적성면 객현리 255(윗배우니길 485-8),경기도 파주시 적성면 객현리 255(윗배우니길 485-8),37.9583683579,126.9549289895,2021-07-02,
파주시,임춘혁,닭-토종닭,,4,10806,경기도 파주시 법원읍 웅담리 260(술이홀로1584번길 70-9),경기도 파주시 법원읍 웅담리 260(술이홀로1584번길 70-9),37.9008297989,126.8888360012,2021-07-02,
파주시,장기자,닭-토종닭,,20,10804,경기도 파주시 적성면 장현리 66-6(산덕골길 85-8),경기도 파주시 적성면 장현리 66-6(산덕골길 85-8),37.9881948638,126.9856152115,2021-07-02,
파주시,장병식,닭-토종닭,,10,10951,경기도 파주시 광탄면 창만리 705-1(혜음로1401번길 169-22),경기도 파주시 광탄면 창만리 705-1(혜음로1401번길 169-22),37.8026862861,126.8385968485,2021-07-02,
파주시,장병식,거위,,1,10951,경기도 파주시 광탄면 창만리 705-1(혜음로1401번길 169-22),경기도 파주시 광탄면 창만리 705-1(혜음로1401번길 169-22),37.8026862861,126.8385968485,2021-07-02,
파주시,장산농장1,닭-육계,,14000,10808,경기도 파주시 문산읍 장산리 129-4(장산로 254-49),경기도 파주시 문산읍 장산리 129-4(장산로 254-49),,,2021-07-02,
파주시,장산농장2,닭-육계,,9000,10808,경기도 파주시 문산읍 장산리 157,경기도 파주시 문산읍 장산리 157,37.8987109177,126.7806191831,2021-07-02,
파주시,장성,닭-토종닭,,8,10804,경기도 파주시 적성면 객현리 131-1(배우니안길 114),경기도 파주시 적성면 객현리 131-1(배우니안길 114),37.9720918510,126.9581634591,2021-07-02,
파주시,장승호,닭-토종닭,,9,10935,경기도 파주시 조리읍 능안리 1323(솔아래길 162-66),경기도 파주시 조리읍 능안리 1323(솔아래길 162-66),37.7409164434,126.7796396277,2021-07-02,
파주시,장영해,닭-토종닭,,50,10860,경기도 파주시 탄현면 갈현리 1488,경기도 파주시 탄현면 갈현리 1488,37.7586233991,126.7250553488,2021-07-02,
파주시,전진오,닭-토종닭,,2,10948,경기도 파주시 광탄면 신산리 423-2,경기도 파주시 광탄면 신산리 423-2,37.7967934597,126.8372977422,2021-07-02,
파주시,정관영,닭-토종닭,,10,10830,경기도 파주시 광탄면 발랑리 342-2(부흥로359번길 107),경기도 파주시 광탄면 발랑리 342-2(부흥로359번길 107),37.8066338075,126.8851487037,2021-07-02,
파주시,정성곤,닭-토종닭,,15,10949,경기도 파주시 조리읍 오산리 261(등원로330번길 31-20비닐하우스),경기도 파주시 조리읍 오산리 261(등원로330번길 31-20비닐하우스),37.7715277888,126.8321526160,2021-07-02,
파주시,정성수,닭-토종닭,,18,10847,경기도 파주시 맥금동 235-1(금물다리길 98-5),경기도 파주시 맥금동 235-1(금물다리길 98-5),37.7675569845,126.7308093694,2021-07-02,
파주시,정성필,닭-토종닭,,280,10858,경기도 파주시 탄현면 법흥리 398-3(국원말길 200),경기도 파주시 탄현면 법흥리 398-3(국원말길 200),37.7866226883,126.7108396413,2021-07-02,
파주시,정순남,닭-토종닭,,2,10838,경기도 파주시 파주읍 봉암리 219-1(주라위길 126),경기도 파주시 파주읍 봉암리 219-1(주라위길 126),37.8150762775,126.7976087379,2021-07-02,
파주시,정영,닭-토종닭,,50,10801,경기도 파주시 적성면 답곡리 643,경기도 파주시 적성면 답곡리 643,37.9558189658,126.8610852797,2021-07-02,
파주시,정영재,관상조류-기러기,,6,10858,경기도 파주시 탄현면 축현리 498-8,경기도 파주시 탄현면 축현리 498-8,37.8145822495,126.7181832908,2021-07-02,
파주시,정영재,거위,,5,10858,경기도 파주시 탄현면 축현리 498-8,경기도 파주시 탄현면 축현리 498-8,37.8145822495,126.7181832908,2021-07-02,
파주시,정영재,닭-토종닭,,119,10858,경기도 파주시 탄현면 축현리 498-8,경기도 파주시 탄현면 축현리 498-8,37.8145822495,126.7181832908,2021-07-02,
파주시,정태곤,닭-토종닭,,8,10864,경기도 파주시 연다산동 162-4(연화길 87),경기도 파주시 연다산동 162-4(연화길 87),37.7482481369,126.7139829163,2021-07-02,
파주시,정해영,닭-토종닭,,13,10849,경기도 파주시 야동동 308-2(풀무골로56번길 21),경기도 파주시 야동동 308-2(풀무골로56번길 21),37.7769497456,126.7591230446,2021-07-02,
파주시,제옥수,닭-토종닭,,10,10806,경기도 파주시 법원읍 직천리 857(만월로675번길 112-97),경기도 파주시 법원읍 직천리 857(만월로675번길 112-97),37.9020350959,126.9041817393,2021-07-02,
파주시,제일사슴농장,닭-토종닭,,21,10858,경기도 파주시 탄현면 축현리 산 47-7(방촌로628번길 110-65),경기도 파주시 탄현면 축현리 산 47-7(방촌로628번길 110-65),37.7963926825,126.7202993786,2021-07-02,
파주시,조산농장,닭-육계,,16000,10950,경기도 파주시 조리읍 뇌조리 124-4(뇌조로178번길 46),경기도 파주시 조리읍 뇌조리 124-4(뇌조로178번길 46),37.7532569875,126.8208970309,2021-07-02,
파주시,조상구,닭-토종닭,,10,10950,경기도 파주시 조리읍 뇌조리 101-1(뇌조로171번길 68-33),경기도 파주시 조리읍 뇌조리 101-1(뇌조로171번길 68-33),37.7556441552,126.8246225793,2021-07-02,
파주시,조선상,닭-토종닭,,95,10882,경기도 파주시 산남동 543,경기도 파주시 산남동 543,37.6990416461,126.6887476370,2021-07-02,
파주시,조여일,닭-토종닭,,20,10818,경기도 파주시 문산읍 사목리 112-4(통일로2033번길 146),경기도 파주시 문산읍 사목리 112-4(통일로2033번길 146),37.8797165986,126.7609779864,2021-07-02,
파주시,조은농장,닭-토종닭,,1300,10807,경기도 파주시 법원읍 갈곡리 2,경기도 파주시 법원읍 갈곡리 2,37.8524416980,126.9344307915,2021-07-02,
파주시,조진만,닭-토종닭,,70,10838,경기도 파주시 파주읍 봉암리 305(봉암안길 30),경기도 파주시 파주읍 봉암리 305(봉암안길 30),37.8303607821,126.7988615781,2021-07-02,
파주시,조진수,닭-토종닭,,18,10911,경기도 파주시 상지석동 177-49(상지석안길 36),경기도 파주시 상지석동 177-49(상지석안길 36),37.7288183601,126.7836718918,2021-07-02,
파주시,주영근,닭-토종닭,,3,10860,경기도 파주시 탄현면 갈현리 1761(방촌로 261),경기도 파주시 탄현면 갈현리 1761(방촌로 261),37.7697655050,126.7239853251,2021-07-02,
파주시,주한수,닭-토종닭,,5,10945,경기도 파주시 월롱면 영태리 492-6,경기도 파주시 월롱면 영태리 492-6,37.7715637947,126.7917941789,2021-07-02,
파주시,지렁이농장,닭-토종닭,,600,10858,경기도 파주시 탄현면 대동리 산 25-6(새오리로 178),경기도 파주시 탄현면 대동리 산 25-6(새오리로 178),37.7993717190,126.6889634401,2021-07-02,
파주시,지렁이농장,거위,,1,10858,경기도 파주시 탄현면 대동리 산 25-6(새오리로 178),경기도 파주시 탄현면 대동리 산 25-6(새오리로 178),37.7993717190,126.6889634401,2021-07-02,
파주시,지렁이농장,관상조류-기러기,,7,10858,경기도 파주시 탄현면 대동리 산 25-6(새오리로 178),경기도 파주시 탄현면 대동리 산 25-6(새오리로 178),37.7993717190,126.6889634401,2021-07-02,
파주시,지원농장,메추리,,270000,10830,경기도 파주시 광탄면 발랑리 217-1(말구리길 ),경기도 파주시 광탄면 발랑리 217-1(말구리길 ),37.7987678535,126.8996054331,2021-07-02,
파주시,지촌,닭-토종닭,,20,10825,경기도 파주시 법원읍 동문리 56-1(못말길 50-9),경기도 파주시 법원읍 동문리 56-1(못말길 50-9),37.8681157263,126.8655376154,2021-07-02,
파주시,진회목장,닭-토종닭,,8,10804,경기도 파주시 적성면 장현리 450(담안길 124-34),경기도 파주시 적성면 장현리 450(담안길 124-34),37.9773774189,126.9610053229,2021-07-02,
파주시,진흥농장,닭-육계,,35500,10911,경기도 파주시 상지석동 712(솔아래길 79-6),경기도 파주시 상지석동 712(솔아래길 79-6),37.7355065323,126.7793061836,2021-07-02,
파주시,채니농장,닭-육계,,40000,10818,경기도 파주시 문산읍 사목리 94-2(통일로2033번길 146),경기도 파주시 문산읍 사목리 94-2(통일로2033번길 146),37.8784775553,126.7628943531,2021-07-02,
파주시,청암농장,닭-육계,,20000,10808,경기도 파주시 문산읍 장산리 105(장산로76번길 14-175),경기도 파주시 문산읍 장산리 105(장산로76번길 14-175),37.8900337906,126.7747773245,2021-07-02,
파주시,청운농장,닭-육계,,21500,10804,경기도 파주시 적성면 객현리 117-4(배우니안길 38-20),경기도 파주시 적성면 객현리 117-4(배우니안길 38-20),37.9684491017,126.9597841142,2021-07-02,
파주시,최광국,닭-토종닭,,300,10831,경기도 파주시 광탄면 방축리 6-5(부흥로169번길 119),경기도 파주시 광탄면 방축리 6-5(부흥로169번길 119),37.8089814833,126.8705994185,2021-07-02,
파주시,최도순,닭-토종닭,,15,10839,경기도 파주시 파주읍 부곡리 80-4(여울길 77-5),경기도 파주시 파주읍 부곡리 80-4(여울길 77-5),37.8071293994,126.8321501873,2021-07-02,
파주시,최병상,닭-토종닭,,4,10804,경기도 파주시 적성면 율포리 178-1(율곡로 2497),경기도 파주시 적성면 율포리 178-1(율곡로 2497),37.9790399674,126.9521572376,2021-07-02,
파주시,최병주,닭-토종닭,,5,10947,경기도 파주시 월롱면 도내리 44,경기도 파주시 월롱면 도내리 44,37.7980873725,126.8302211318,2021-07-02,
파주시,최병태,닭-토종닭,,40,10806,경기도 파주시 법원읍 금곡리 217(술이홀로 1495),경기도 파주시 법원읍 금곡리 217(술이홀로 1495),37.8996058144,126.8839893320,2021-07-02,
파주시,최봉상,닭-토종닭,,30,10951,경기도 파주시 광탄면 창만리 260(만장산로 300-47),경기도 파주시 광탄면 창만리 260(만장산로 300-47),37.7946377388,126.8681769164,2021-07-02,
파주시,최봉상,관상조류-기러기,,1,10951,경기도 파주시 광탄면 창만리 260(만장산로 300-47),경기도 파주시 광탄면 창만리 260(만장산로 300-47),37.7946377388,126.8681769164,2021-07-02,
파주시,최수용,닭-토종닭,,60,10801,경기도 파주시 파평면 장파리 419-9(자장로17번길 138-30),경기도 파주시 파평면 장파리 419-9(자장로17번길 138-30),37.9550902543,126.8409547236,2021-07-02,
파주시,최수용,거위,,2,10801,경기도 파주시 파평면 장파리 419-9(자장로17번길 138-30),경기도 파주시 파평면 장파리 419-9(자장로17번길 138-30),37.9550902543,126.8409547236,2021-07-02,
파주시,최영주,닭-토종닭,,160,10838,경기도 파주시 파주읍 봉암리 44(술이홀로157번길 128),경기도 파주시 파주읍 봉암리 44(술이홀로157번길 128),37.8275263187,126.8057289828,2021-07-02,
파주시,최우태,닭-토종닭,,4,10947,경기도 파주시 월롱면 도내리 255-3(내도감길 7),경기도 파주시 월롱면 도내리 255-3(내도감길 7),37.7884454888,126.8195756918,2021-07-02,
파주시,최진섭,닭-토종닭,,27,10839,경기도 파주시 파주읍 백석리 446-22(아랫도장길 66-19),경기도 파주시 파주읍 백석리 446-22(아랫도장길 66-19),37.8030793207,126.7990173393,2021-07-02,
파주시,최헌,닭-토종닭,,100,10801,경기도 파주시 파평면 금파리 126-6,경기도 파주시 파평면 금파리 126-6,37.9259304755,126.8432518562,2021-07-02,
파주시,타조하니생태농장,타조,,80,10940,경기도 파주시 조리읍 장곡리 251-1,경기도 파주시 조리읍 장곡리 251-1,37.7594215195,126.8452558227,2021-07-02,
파주시,탄현농장,닭-육계,,53000,10858,경기도 파주시 탄현면 금산리 102-1,경기도 파주시 탄현면 금산리 102-1,37.8001481095,126.7103777088,2021-07-02,
파주시,통일로 금촌농장,닭-토종닭,,40,10944,경기도 파주시 아동동 5-29(통일로576번길 14),경기도 파주시 아동동 5-29(통일로576번길 14),37.7617218096,126.7965695861,2021-07-02,
파주시,파주정수농장,닭-토종닭,,150,10954,경기도 파주시 광탄면 분수리 299(혜음로 856),경기도 파주시 광탄면 분수리 299(혜음로 856),37.7618135690,126.8601117321,2021-07-02,
파주시,파주종계장,닭-종계,,46800,10804,경기도 파주시 적성면 장현리 146(산덕골길 312),경기도 파주시 적성면 장현리 146(산덕골길 312),37.9811986376,126.9789571983,2021-07-02,
파주시,파주팜랜드,닭-토종닭,,20,10858,경기도 파주시 탄현면 대동리 240-11(새오리로 318-34),경기도 파주시 탄현면 대동리 240-11(새오리로 318-34),37.8100305789,126.6923912870,2021-07-02,
파주시,파주팜랜드,타조,,2,10858,경기도 파주시 탄현면 대동리 240-11(새오리로 318-34),경기도 파주시 탄현면 대동리 240-11(새오리로 318-34),37.8100305789,126.6923912870,2021-07-02,
파주시,파평산토종닭,닭-토종닭,,180,10801,경기도 파주시 파평면 덕천리 259-2(청송로652번길 42-171),경기도 파주시 파평면 덕천리 259-2(청송로652번길 42-171),37.9364731754,126.8746119868,2021-07-02,
파주시,파평중학교,닭-토종닭,,3,10801,경기도 파주시 파평면 금파리 288,경기도 파주시 파평면 금파리 288,37.9200647035,126.8374560019,2021-07-02,
파주시,하만호,닭-토종닭,,350,10807,경기도 파주시 법원읍 갈곡리 184(화합로466번길 32),경기도 파주시 법원읍 갈곡리 184(화합로466번길 32),37.8458399937,126.9151249641,2021-07-02,
파주시,한일,관상조류,,7,10829,경기도 파주시 법원읍 삼방리 178(둔방이길 256-22),경기도 파주시 법원읍 삼방리 178(둔방이길 256-22),37.8332513129,126.8838028238,2021-07-02,
파주시,한일,닭-토종닭,,4,10829,경기도 파주시 법원읍 삼방리 178(둔방이길 256-22),경기도 파주시 법원읍 삼방리 178(둔방이길 256-22),37.8332513129,126.8838028238,2021-07-02,
파주시,한현숙,닭-토종닭,,7,10838,경기도 파주시 파주읍 봉암리 425-3(샛봉우재길 39-35),경기도 파주시 파주읍 봉암리 425-3(샛봉우재길 39-35),37.8230482832,126.7938404076,2021-07-02,
파주시,행복목장,닭-육계,,27000,10808,경기도 파주시 문산읍 장산리 153,경기도 파주시 문산읍 장산리 153,37.8979628922,126.7804849997,2021-07-02,
파주시,현인농원,닭-종계,,2000,10833,경기도 파주시 파주읍 향양리 320-1(우계로 213),경기도 파주시 파주읍 향양리 320-1(우계로 213),37.8446500937,126.8117173308,2021-07-02,
파주시,홍승복,닭-토종닭,,22,10858,경기도 파주시 탄현면 법흥리 334-1(소리개길 123-105),경기도 파주시 탄현면 법흥리 334-1(소리개길 123-105),37.7913455774,126.7095060131,2021-07-02,
파주시,홍원연수원,닭-토종닭,,8,10939,경기도 파주시 조리읍 봉일천리 64-36,경기도 파주시 조리읍 봉일천리 64-36,37.7412230881,126.8269429888,2021-07-02,
파주시,환희농장,닭-육계,,20000,10808,경기도 파주시 문산읍 장산리 107-9(장산로76번길 14-161),경기도 파주시 문산읍 장산리 107-9(장산로76번길 14-161),37.8898783115,126.7740976857,2021-07-02,
파주시,황규성,닭-토종닭,,6,10864,경기도 파주시 오도동 350-1,경기도 파주시 오도동 350-1,37.7429339466,126.7213031798,2021-07-02,
파주시,황명구,닭-토종닭,,3,10836,경기도 파주시 파주읍 봉서리 213-2(봉서산로125번길 25),경기도 파주시 파주읍 봉서리 213-2(봉서산로125번길 25),37.8396734529,126.7977278539,2021-07-02,
평택시,(주)성주농업회사,닭,산란계,325000,18001,경기도 평택시 팽성읍 대추길 10,경기도 평택시 팽성읍 대사리 2번지 11호,36.9475300,127.0853415,2018-11-30,
평택시,㈜영진,닭,닭,10000,17814,경기도 평택시 포승읍 원석정용소길 98,경기도 평택시 포승읍 석정리 583번지,36.9968481,126.8904085,2018-11-30,
평택시,권영호,닭,산란계,90000,17970,경기도 평택시 현덕면 대안1길 61-41,경기도 평택시 현덕면 대안리 434-1번지,36.9468869,126.9454358,2018-11-30,
평택시,김광현,닭,산란계,42000,17814,경기도 평택시 포승읍 석정로 218-33,경기도 평택시 포승읍 석정리 478번지,36.9999610,126.8853822,2018-11-30,
평택시,김동철,닭,육계,45000,17963,경기도 평택시 포승읍 이대원로 180-23,경기도 평택시 포승읍 희곡리 479-1,36.9606029,126.8773357,2018-11-30,
평택시,김득수,닭,산란계,60000,17926,경기도 평택시 오성면 숙성뜰길 97-27,경기도 평택시 오성면 숙성리 358번지,37.0035503,126.9874003,2018-11-30,
평택시,김순도,닭,산란계,20000,17794,,경기도 평택시 청북읍 고잔리 1614번지,37.0543981,126.9100202,2018-11-30,
평택시,김승민,닭,육계,20000,17963,경기도 평택시 포승읍 이대원로 180-21,경기도 평택시 포승읍 희곡리 450,36.9609087,126.8767513,2018-11-30,
평택시,김애자,꿩,,4000,17980,경기도 평택시 팽성읍 두정1길 14,경기도 평택시 팽성읍 두정리 288번지,36.9402522,127.0457299,2018-11-30,
평택시,김영남,닭,산란계,38000,17946,,경기도 평택시 현덕면 도대리 17-155,36.9653862,126.9160800,2018-11-30,
평택시,김영부,닭,산란계,115000,17794,경기도 평택시 청북읍 청북중앙로 721-19,경기도 평택시 청북읍 고잔리 1665번지,37.0661500,126.9014379,2018-11-30,
평택시,김영수,닭,육계,60000,17702,경기도 평택시 서탄면 마두길 59-360,경기도 평택시 서탄면 마두리 432-15,37.1051457,127.0112293,2018-11-30,
평택시,김오동,닭,산란계,100000,17794,경기도 평택시 청북읍 청북중앙로 681-1,경기도 평택시 청북읍 고잔리 1661-12번지,37.0629842,126.8979117,2018-11-30,
평택시,김용운,닭,닭,25000,17796,경기도 평택시 청북읍 한산길 367-38,경기도 평택시 청북읍 한산리 45-1번지,37.0655421,126.9506312,2018-11-30,
평택시,김인순,닭,산란계,32000,17794,경기도 평택시 청북읍 고잔1길 35-20,경기도 평택시 청북읍 고잔리 135-1번지,37.0579845,126.8993014,2018-11-30,
평택시,김인찬,닭,육계,50000,17704,경기도 평택시 서탄면 서탄2로 206-46,경기도 평택시 서탄면 사리 736,37.1178976,127.0444796,2018-11-30,
평택시,김종선,닭,육계,48000,17927,경기도 평택시 오성면 강변로 970,경기도 평택시 오성면 창내리 165-2번지,36.9813830,127.0247386,2018-11-30,
평택시,김중기,닭,산란계,60000,17794,경기도 평택시 청북읍 원목길 52,경기도 평택시 청북읍 고잔리 103-1번지,37.0575403,126.8962440,2018-11-30,
평택시,김찬주,닭,육계,60000,17927,경기도 평택시 오성면 당거3길 48-12,경기도 평택시 오성면 당거리 18번지,36.9884403,127.0061282,2018-11-30,
평택시,김창수,닭,산란계,60000,17794,경기도 평택시 청북읍 고잔1길 35-40,경기도 평택시 청북읍 고잔리 182-7번지,37.0572094,126.8991001,2018-11-30,
평택시,김태한,닭,산란계,25000,17800,경기도 평택시 청북읍 현곡길 79-54,경기도 평택시 청북읍 삼계리 62-4번지,37.0464256,126.9250481,2018-11-30,
평택시,김학주,닭,닭,120000,17702,경기도 평택시 서탄면 정문회화로 291-31,경기도 평택시 서탄면 회화리 266-2번지,37.0957570,127.0064252,2018-11-30,
평택시,김학주,닭,닭,90000,17819,경기도 평택시 오성면 서동대로 2265,경기도 평택시 오성면 안화리 411-4번지,37.0123273,126.9922863,2018-11-30,
평택시,김형민,닭,육계,35000,17945,,경기도 평택시 현덕면 화양리 산 179번지 2호,36.9771625,126.9036339,2018-11-30,
평택시,김형일,닭,육계,55000,17951,경기도 평택시 포승읍 곡교길 125-35,경기도 평택시 포승읍 도곡리 1068-5,37.0032656,126.8515267,2018-11-30,
평택시,김희태,닭,산란계,240000,17818,경기도 평택시 오성면 오성북로 277-22,경기도 평택시 오성면 양교리 281-2,37.0274637,126.9814616,2018-11-30,
평택시,노병길,닭,육계,32000,17963,경기도 평택시 포승읍 이대원로 231,경기도 평택시 포승읍 희곡리 7-2번지,36.9652407,126.8747229,2018-11-30,
평택시,노지영,닭,산란계,360000,17818,경기도 평택시 오성면 오성북로 277-14,경기도 평택시 오성면 양교리 281-3,37.0272114,126.9814280,2018-11-30,
평택시,농업회사법인(주)양지바른,닭,산란계,660000,17924,경기도 평택시 고덕면 동고1길 17-114,경기도 평택시 고덕면 동고리 505-3번지,36.9949123,127.0428735,2018-11-30,
평택시,농업회사법인(주)해오름양계,닭,산란계,120000,17818,경기도 평택시 오성면 오성북로 277-26,경기도 평택시 오성면 양교리 280-2,37.0278782,126.9814615,2018-11-30,
평택시,농업회사법인양지부화장(주),닭,닭,90000,17818,경기도 평택시 오성면 양교1길 139,경기도 평택시 오성면 양교리 520-4번지,37.0272077,126.9662338,2018-11-30,
평택시,농업회사법인인천축산주식회사,닭,토종닭,40000,17818,,경기도 평택시 오성면 양교리 278번지,37.0278513,126.9823156,2018-11-30,
평택시,농업회사법인조인(주),닭,산란계,720000,17800,경기도 평택시 청북읍 고잔7길 69-94,경기도 평택시 청북읍 고잔리 1496-3번지,37.0323156,126.8827137,2018-11-30,
평택시,류철섭,닭,육계,37000,17702,경기도 평택시 서탄면 마두길 59-234,경기도 평택시 서탄면 마두리 425-25번지,37.1060920,127.0076182,2018-11-30,
평택시,문현명,닭,육계,40000,17723,경기도 평택시 삼남로 372,경기도 평택시 도일동 산152-1번지,37.0594899,127.0947492,2018-11-30,
